price,name,image,url,description,brand,rating,rating_count,rating_best,categories,health_consideration,animal_type,animal_lifestage,animal_size,size_value,size_unit,size_merged
66.99,"Blue Buffalo® Life Protection Formula&amp;trade; Large Breed Puppy Dry Dog Food - Natural, Chicken",https://s7d2.scene7.com/is/image/PetSmart/5291410,https://www.petsmart.ca/dog/food/dry-food/blue-buffalo-life-protection-formulaandtrade-large-breed-puppy-dry-dog-food---natural-chicken-5291410.html,"Blue Buffalo&reg; Life Protection Formula&amp;trade; Large Breed Puppy Dry Dog Food - Natural, Chicken",Blue Buffalo,4.3667,120,5,Food|Dry Food|,,dog,,,26.0,Lb,26 Lb
53.99,Simply Nourish® Limited Ingredient Diet Puppy Dry Dog Food - Salmon &amp; Sweet Potato,https://s7d2.scene7.com/is/image/PetSmart/5286976,https://www.petsmart.ca/dog/food/dry-food/simply-nourish-limited-ingredient-diet-puppy-dry-dog-food---salmon-and-sweet-potato-5286976.html,Simply Nourish&reg; Limited Ingredient Diet Puppy Dry Dog Food - Salmon &amp; Sweet Potato,Simply Nourish,4.5874,206,5,Food|Dry Food|,,dog,,,11.0,Lb,11 Lb
32.99,"Nutrience® SubZero Healthy Puppy Food - Grain Free, Fraser Valley",https://s7d2.scene7.com/is/image/PetSmart/5265643,https://www.petsmart.ca/dog/food/dry-food/nutrience-subzero-healthy-puppy-food---grain-free-fraser-valley-5265643.html,"Nutrience&reg; SubZero Healthy Puppy Food - Grain Free, Fraser Valley",Nutrience,4.2545,55,5,Food|Dry Food|,,dog,,,5.0,Lb,5 Lb
69.99,Simply Nourish® Source Puppy Dry Dog Food - Chicken,https://s7d2.scene7.com/is/image/PetSmart/5287016,https://www.petsmart.ca/dog/food/dry-food/simply-nourish-source-puppy-dry-dog-food---chicken-5287016.html,Simply Nourish&reg; Source Puppy Dry Dog Food - Chicken,Simply Nourish,4.0,31,5,Food|Dry Food|,,dog,,,24.0,Lb,24 Lb
30.99,"Purina Pro Plan Development Puppy Dry Dog Food - High Protein, Lamb &amp; Rice",https://s7d2.scene7.com/is/image/PetSmart/5109098,https://www.petsmart.ca/dog/food/dry-food/purina-pro-plan-development-puppy-dry-dog-food---high-protein-lamb-and-rice-5109098.html,"Purina Pro Plan Development Puppy Dry Dog Food - High Protein, Lamb &amp; Rice",Purina Pro Plan,4.6702,282,5,Food|Dry Food|,,dog,,,6.0,Lb,6 Lb
102.99,"Natural Balance Ultra Adult Dry Dog Food - With-Grain, Chicken &amp; Barley",https://s7d2.scene7.com/is/image/PetSmart/5306468,https://www.petsmart.ca/dog/food/dry-food/natural-balance-ultra-adult-dry-dog-food---with-grain-chicken-and-barley-5306468.html,"Natural Balance Ultra Adult Dry Dog Food - With-Grain, Chicken &amp; Barley",Natural Balance,3.8571,14,5,Food|Dry Food|,,dog,,,30.0,Lb,30 Lb
84.99,Royal Canin® Size Health Nutrition&#xfffd; Small Breed Adult Dry Dog Food,https://s7d2.scene7.com/is/image/PetSmart/5173206,https://www.petsmart.ca/dog/food/dry-food/royal-canin-size-health-nutrition%C2%99-small-breed-adult-dry-dog-food-5173206.html,Royal Canin&reg; Size Health Nutrition Small Breed Adult Dry Dog Food,Royal Canin,4.819,547,5,Food|Dry Food|,,dog,,,14.0,Lb,14 Lb
84.99,"Nutro Natural Choice&amp;trade; Large Breed Adult Dry Dog Food - Non-GMO, Chicken &amp; Brown Rice",https://s7d2.scene7.com/is/image/PetSmart/5231510,https://www.petsmart.ca/dog/food/dry-food/nutro-natural-choiceandtrade-large-breed-adult-dry-dog-food---non-gmo-chicken-and-brown-rice-5231510.html,"Nutro Natural Choice&amp;trade; Large Breed Adult Dry Dog Food - Non-GMO, Chicken &amp; Brown Rice",NUTRO,4.7979,485,5,Food|Dry Food|,,dog,,,30.0,Lb,30 Lb
97.99,"Wellness® CORE® Large Breed Adult Dry Dog Food - Natural, Grain Free",https://s7d2.scene7.com/is/image/PetSmart/5249052,https://www.petsmart.ca/dog/food/dry-food/wellness-core-large-breed-adult-dry-dog-food---natural-grain-free-5249052.html,"Wellness&reg; CORE&reg; Large Breed Adult Dry Dog Food - Natural, Grain Free",Wellness,4.8,55,5,Food|Dry Food|,,dog,,,24.0,Lb,24 Lb
30.99,Bil-Jac® Small Breed Senior Dry Dog Food - Chicken,https://s7d2.scene7.com/is/image/PetSmart/5266783,https://www.petsmart.ca/dog/food/dry-food/bil-jac-small-breed-senior-dry-dog-food---chicken-5266783.html,Bil-Jac&reg; Small Breed Senior Dry Dog Food - Chicken,Bil-Jac,4.7763,76,5,Food|Dry Food|,,dog,,,6.0,Lb,6 Lb
80.99,Bil-Jac® Reduced Fat Formula Adult Dry Dog Food,https://s7d2.scene7.com/is/image/PetSmart/1011275,https://www.petsmart.ca/dog/food/dry-food/bil-jac-reduced-fat-formula-adult-dry-dog-food-1011275.html,Bil-Jac&reg; Reduced Fat Formula Adult Dry Dog Food,Bil-Jac,4.7071,99,5,Food|Dry Food|,,dog,,,30.0,Lb,30 Lb
27.99,"Simply Nourish® Natural Solutions Weight Management Adult Dry Dog Food - Chicken, With-Grain",https://s7d2.scene7.com/is/image/PetSmart/5304898,https://www.petsmart.ca/dog/food/dry-food/simply-nourish-natural-solutions-weight-management-adult-dry-dog-food---chicken-with-grain-5304898.html,"Simply Nourish&reg; Natural Solutions Weight Management Adult Dry Dog Food - Chicken, With-Grain",Simply Nourish,4.5556,54,5,Food|Dry Food|,,dog,,,4.0,Lb,4 Lb
18.99,Nature&#x27;s Recipe Grain Free Puppy Food - Sweet Potato &amp; Pumpkin,https://s7d2.scene7.com/is/image/PetSmart/5289098,https://www.petsmart.ca/dog/food/dry-food/natures-recipe-grain-free-puppy-food---sweet-potato-and-pumpkin-5289098.html,Nature's Recipe Grain Free Puppy Food - Sweet Potato &amp; Pumpkin,Nature's Recipe,4.0,5,5,Food|Dry Food|,,dog,,,1.8,kg,1.8 kg
18.99,"IAMS&amp;trade; Proactive Health Adult Dry Dog Food - Mini Chunks, Chicken &amp; Whole Grains",https://s7d2.scene7.com/is/image/PetSmart/5242704,https://www.petsmart.ca/dog/food/dry-food/iamsandtrade-proactive-health-adult-dry-dog-food---mini-chunks-chicken-and-whole-grains-5242704.html,"IAMS&amp;trade; Proactive Health Adult Dry Dog Food - Mini Chunks, Chicken &amp; Whole Grains",Iams,4.5944,1600,5,Food|Dry Food|,,dog,,,7.0,Lb,7 Lb
14.99,Red Leaf &amp;trade; Adult Dog Food - Cobb Chicken with Pearl Barley &amp; Sweet Potato,https://s7d2.scene7.com/is/image/PetSmart/5280926,https://www.petsmart.ca/dog/food/dry-food/red-leaf-andtrade-adult-dog-food---cobb-chicken-with-pearl-barley-and-sweet-potato-5280926.html,Red Leaf &amp;trade; Adult Dog Food - Cobb Chicken with Pearl Barley &amp; Sweet Potato,Red Leaf,4.6154,26,5,Food|Dry Food|,,dog,,,2.0,kg,2 kg
30.99,"Purina Pro Plan Sport Adult Dry Dog Food - High Calorie, High Protein, Chicken &amp; Rice",https://s7d2.scene7.com/is/image/PetSmart/1011170,https://www.petsmart.ca/dog/food/dry-food/purina-pro-plan-sport-adult-dry-dog-food---high-calorie-high-protein-chicken-and-rice-1011170.html,"Purina Pro Plan Sport Adult Dry Dog Food - High Calorie, High Protein, Chicken &amp; Rice",Purina Pro Plan,4.7537,1161,5,Food|Dry Food|,,dog,,,6.0,Lb,6 Lb
49.99,Pedigree Vitality+ High Protien Adult Dog Food - Chicken &amp; Vegetables,https://s7d2.scene7.com/is/image/PetSmart/5308269,https://www.petsmart.ca/dog/food/dry-food/pedigree-vitality%2B-high-protien-adult-dog-food---chicken-and-vegetables-5308269.html,Pedigree Vitality+ High Protien Adult Dog Food - Chicken &amp; Vegetables,Pedigree,4.2254,71,5,Food|Dry Food|,,dog,,,18.0,kg,18 kg
102.99,"Merrick® Lil&#x27; Plates® Small Breed Chicken Flavor Adult Dry Dog Food - Corn Free, Gluten Free",https://s7d2.scene7.com/is/image/PetSmart/5287602,https://www.petsmart.ca/dog/food/dry-food/merrick-lil-plates-small-breed-chicken-flavor-adult-dry-dog-food---corn-free-gluten-free-5287602.html,"Merrick&reg; Lil' Plates&reg; Small Breed Chicken Flavor Adult Dry Dog Food - Corn Free, Gluten Free",Merrick,4.5972,72,5,Food|Dry Food|,,dog,,,20.0,Lb,20 Lb
92.99,"Purina Pro Plan Development Puppy Dry Dog Food - High Protein, Chicken &amp; Rice",https://s7d2.scene7.com/is/image/PetSmart/5109111,https://www.petsmart.ca/dog/food/dry-food/purina-pro-plan-development-puppy-dry-dog-food---high-protein-chicken-and-rice-5109111.html,"Purina Pro Plan Development Puppy Dry Dog Food - High Protein, Chicken &amp; Rice",Purina Pro Plan,4.5702,584,5,Food|Dry Food|,,dog,,,34.0,Lb,34 Lb
34.99,"Merrick® Healthy Grains Raw Coated Puppy Dry Dog Food - Chicken, Carrageenan Free, Corn Free",https://s7d2.scene7.com/is/image/PetSmart/5306517,https://www.petsmart.ca/dog/food/dry-food/merrick-healthy-grains-raw-coated-puppy-dry-dog-food---chicken-carrageenan-free-corn-free-5306517.html,"Merrick&reg; Healthy Grains Raw Coated Puppy Dry Dog Food - Chicken, Carrageenan Free, Corn Free",Merrick,4.3059,85,5,Food|Dry Food|,,dog,,,4.0,Lb,4 Lb
65.99,Simply Nourish® Original Puppy Dry Dog Food - Chicken &amp; Brown Rice,https://s7d2.scene7.com/is/image/PetSmart/5287558,https://www.petsmart.ca/dog/food/dry-food/simply-nourish-original-puppy-dry-dog-food---chicken-and-brown-rice-5287558.html,Simply Nourish&reg; Original Puppy Dry Dog Food - Chicken &amp; Brown Rice,Simply Nourish,4.3643,140,5,Food|Dry Food|,,dog,,,30.0,Lb,30 Lb
65.99,"Simply Nourish® Original  Adult Dry Dog Food - Chicken, Pea &amp; Potato",https://s7d2.scene7.com/is/image/PetSmart/5286936,https://www.petsmart.ca/dog/food/dry-food/simply-nourish-original--adult-dry-dog-food---chicken-pea-and-potato-5286936.html,"Simply Nourish&reg; Original  Adult Dry Dog Food - Chicken, Pea &amp; Potato",Simply Nourish,4.4306,72,5,Food|Dry Food|,,dog,,,24.0,Lb,24 Lb
20.99,"Nutro So Simple Adult Dry Dog - Chicken, Natural, Non-GMO",https://s7d2.scene7.com/is/image/PetSmart/5340247,https://www.petsmart.ca/dog/food/dry-food/nutro-so-simple-adult-dry-dog---chicken-natural-non-gmo-5340247.html,"Nutro So Simple Adult Dry Dog - Chicken, Natural, Non-GMO",NUTRO,4.9333,15,5,Food|Dry Food|,,dog,,,2.04,kg,2.04 kg
105.99,Hill&#x27;s® Science Diet® Healthy Mobility Large Breed Adult Dry Dog Food - Chicken Meal &amp; Rice,https://s7d2.scene7.com/is/image/PetSmart/5154830,https://www.petsmart.ca/dog/food/dry-food/hills-science-diet-healthy-mobility-large-breed-adult-dry-dog-food---chicken-meal-and-rice-5154830.html,Hill's&reg; Science Diet&reg; Healthy Mobility Large Breed Adult Dry Dog Food - Chicken Meal &amp; Rice,Hill's Science Diet,4.6413,184,5,Food|Dry Food|,,dog,,,30.0,Lb,30 Lb
100.99,Hill&#x27;s® Science Diet® Adult Dry Dog Food - Lamb Meal &amp; Brown Rice,https://s7d2.scene7.com/is/image/PetSmart/5154795,https://www.petsmart.ca/dog/food/dry-food/hills-science-diet-adult-dry-dog-food---lamb-meal-and-brown-rice-5154795.html,Hill's&reg; Science Diet&reg; Adult Dry Dog Food - Lamb Meal &amp; Brown Rice,Hill's Science Diet,4.6641,128,5,Food|Dry Food|,,dog,,,33.0,Lb,33 Lb
31.99,Wellness® CORE® High Protein With-Grain Puppy Dry Dog Food - Chicken,https://s7d2.scene7.com/is/image/PetSmart/5298491,https://www.petsmart.ca/dog/food/dry-food/wellness-core-high-protein-with-grain-puppy-dry-dog-food---chicken-5298491.html,Wellness&reg; CORE&reg; High Protein With-Grain Puppy Dry Dog Food - Chicken,Wellness,4.0192,52,5,Food|Dry Food|,,dog,,,4.0,Lb,4 Lb
127.99,Royal Canin® Breed Health Nutrition® Bulldog Puppy Dry Dog Food,https://s7d2.scene7.com/is/image/PetSmart/5184512,https://www.petsmart.ca/dog/food/dry-food/royal-canin-breed-health-nutrition-bulldog-puppy-dry-dog-food-5184512.html,Royal Canin&reg; Breed Health Nutrition&reg; Bulldog Puppy Dry Dog Food,Royal Canin,4.8545,110,5,Food|Dry Food|,,dog,,,30.0,Lb,30 Lb
80.99,Bil-Jac® Large Breed Puppy Dry Dog Food - Chicken,https://s7d2.scene7.com/is/image/PetSmart/5147445,https://www.petsmart.ca/dog/food/dry-food/bil-jac-large-breed-puppy-dry-dog-food---chicken-5147445.html,Bil-Jac&reg; Large Breed Puppy Dry Dog Food - Chicken,Bil-Jac,4.8475,59,5,Food|Dry Food|,,dog,,,30.0,Lb,30 Lb
23.99,"Nutro Natural Choice&amp;trade; Small Breed Adult Dry Dog Food - Non GMO, Chicken &amp; Brown Rice",https://s7d2.scene7.com/is/image/PetSmart/5264116,https://www.petsmart.ca/dog/food/dry-food/nutro-natural-choiceandtrade-small-breed-adult-dry-dog-food---non-gmo-chicken-and-brown-rice-5264116.html,"Nutro Natural Choice&amp;trade; Small Breed Adult Dry Dog Food - Non GMO, Chicken &amp; Brown Rice",NUTRO,4.753,413,5,Food|Dry Food|,,dog,,,5.0,Lb,5 Lb
37.99,Royal Canin® Canine Care Nutrition&amp;trade; Fussy Appetite Small Adult Dog Food,https://s7d2.scene7.com/is/image/PetSmart/5251497,https://www.petsmart.ca/dog/food/dry-food/royal-canin-canine-care-nutritionandtrade-fussy-appetite-small-adult-dog-food-5251497.html,Royal Canin&reg; Canine Care Nutrition&amp;trade; Fussy Appetite Small Adult Dog Food,Royal Canin,4.6136,44,5,Food|Dry Food|,,dog,,,3.5,Lb,3.5 Lb
39.99,Royal Canin Size Health Nutrition Large Joint &amp; Coat Care Adult Dry Dog Food,https://s7d2.scene7.com/is/image/PetSmart/5200306,https://www.petsmart.ca/dog/food/dry-food/royal-canin-size-health-nutrition-large-joint-and-coat-care-adult-dry-dog-food-5200306.html,Royal Canin Size Health Nutrition Large Joint &amp; Coat Care Adult Dry Dog Food,Royal Canin,4.2,5,5,Food|Dry Food|,,dog,,,6.0,Lb,6 Lb
48.44,Purina ONE SmartBlend Advanced Nutrition Dog Food,https://s7d2.scene7.com/is/image/PetSmart/5166841,https://www.petsmart.ca/dog/food/dry-food/purina-one-smartblend-advanced-nutrition-dog-food-5166841.html,Purina ONE SmartBlend Advanced Nutrition Dog Food,Purina ONE,4.7442,989,5,Food|Dry Food|,,dog,,,30.9,Lb,30.9 Lb
85.99,Royal Canin® Breed Health Nutrition® Miniature Schnauzer Adult Breed Specific Dry Dog Food,https://s7d2.scene7.com/is/image/PetSmart/5150126,https://www.petsmart.ca/dog/food/dry-food/royal-canin-breed-health-nutrition-miniature-schnauzer-adult-breed-specific-dry-dog-food-5150126.html,Royal Canin&reg; Breed Health Nutrition&reg; Miniature Schnauzer Adult Breed Specific Dry Dog Food,Royal Canin,4.7376,202,5,Food|Dry Food|,,dog,,,10.0,Lb,10 Lb
92.99,"Wellness® Complete Health Senior Dry Dog Food - Natural, Chicken &amp; Barley",https://s7d2.scene7.com/is/image/PetSmart/5153507,https://www.petsmart.ca/dog/food/dry-food/wellness-complete-health-senior-dry-dog-food---natural-chicken-and-barley-5153507.html,"Wellness&reg; Complete Health Senior Dry Dog Food - Natural, Chicken &amp; Barley",Wellness,4.1081,37,5,Food|Dry Food|,,dog,,,30.0,Lb,30 Lb
66.99,"Wellness® CORE® Puppy Dry Dog Food - Natural, Grain Free",https://s7d2.scene7.com/is/image/PetSmart/5180155,https://www.petsmart.ca/dog/food/dry-food/wellness-core-puppy-dry-dog-food---natural-grain-free-5180155.html,"Wellness&reg; CORE&reg; Puppy Dry Dog Food - Natural, Grain Free",Wellness,4.4737,38,5,Food|Dry Food|,,dog,,,12.0,Lb,12 Lb
123.99,Royal Canin® Size Health Nutrition&#xfffd; Giant Junior Dry Puppy Food,https://s7d2.scene7.com/is/image/PetSmart/5199398,https://www.petsmart.ca/dog/food/dry-food/royal-canin-size-health-nutrition%C2%99-giant-junior-dry-puppy-food-5199398.html,Royal Canin&reg; Size Health Nutrition Giant Junior Dry Puppy Food,Royal Canin,4.75,68,5,Food|Dry Food|,,dog,,,30.0,Lb,30 Lb
48.99,"Wellness® Complete Health Healthy Weight Small Breed Adult Senior Dry Dog Food - Natural, Turkey",https://s7d2.scene7.com/is/image/PetSmart/5165289,https://www.petsmart.ca/dog/food/dry-food/wellness-complete-health-healthy-weight-small-breed-adult-senior-dry-dog-food---natural-turkey-5165289.html,"Wellness&reg; Complete Health Healthy Weight Small Breed Adult Senior Dry Dog Food - Natural, Turkey",Wellness,4.7755,49,5,Food|Dry Food|,,dog,,,12.0,Lb,12 Lb
82.99,Nutrience® Grain Free Dog Food - Ocean Fish,https://s7d2.scene7.com/is/image/PetSmart/5257091,https://www.petsmart.ca/dog/food/dry-food/nutrience-grain-free-dog-food---ocean-fish-5257091.html,Nutrience&reg; Grain Free Dog Food - Ocean Fish,Nutrience,4.1333,15,5,Food|Dry Food|,,dog,,,10.0,kg,10 kg
23.99,"Nutro Natural Choice&amp;trade; Small Bites Adult Dry Dog Food - Non-GMO, Lamb &amp; Brown Rice",https://s7d2.scene7.com/is/image/PetSmart/5231402,https://www.petsmart.ca/dog/food/dry-food/nutro-natural-choiceandtrade-small-bites-adult-dry-dog-food---non-gmo-lamb-and-brown-rice-5231402.html,"Nutro Natural Choice&amp;trade; Small Bites Adult Dry Dog Food - Non-GMO, Lamb &amp; Brown Rice",NUTRO,4.6619,491,5,Food|Dry Food|,,dog,,,5.0,Lb,5 Lb
30.99,"IAMS&amp;trade; Proactive Health Adult Dry Dog Food - High-Protein, Mini Chunks, Chicken &amp; Whole Grains",https://s7d2.scene7.com/is/image/PetSmart/5197081,https://www.petsmart.ca/dog/food/dry-food/iamsandtrade-proactive-health-adult-dry-dog-food---high-protein-mini-chunks-chicken-and-whole-grains-5197081.html,"IAMS&amp;trade; Proactive Health Adult Dry Dog Food - High-Protein, Mini Chunks, Chicken &amp; Whole Grains",Iams,4.6061,1678,5,Food|Dry Food|,,dog,,,15.0,Lb,15 Lb
49.99,"Nutrience® Original Large Breed Adult Dog Food - Natural, Chicken Meal &amp; Brown Rice",https://s7d2.scene7.com/is/image/PetSmart/5257263,https://www.petsmart.ca/dog/food/dry-food/nutrience-original-large-breed-adult-dog-food---natural-chicken-meal-and-brown-rice-5257263.html,"Nutrience&reg; Original Large Breed Adult Dog Food - Natural, Chicken Meal &amp; Brown Rice",Nutrience,4.75,20,5,Food|Dry Food|,,dog,,,11.5,kg,11.5 kg
54.99,"IAMS&amp;trade; Proactive Health Large Breed Senior Dry Dog Food - Healthy Aging, Chicken",https://s7d2.scene7.com/is/image/PetSmart/5197176,https://www.petsmart.ca/dog/food/dry-food/iamsandtrade-proactive-health-large-breed-senior-dry-dog-food---healthy-aging-chicken-5197176.html,"IAMS&amp;trade; Proactive Health Large Breed Senior Dry Dog Food - Healthy Aging, Chicken",Iams,4.4841,126,5,Food|Dry Food|,,dog,,,30.0,Lb,30 Lb
64.99,"Wellness® Complete Health Small Breed Adult Dry Dog Food - Grain Free, Turkey, Chicken &amp; Salmon",https://s7d2.scene7.com/is/image/PetSmart/5264996,https://www.petsmart.ca/dog/food/dry-food/wellness-complete-health-small-breed-adult-dry-dog-food---grain-free-turkey-chicken-and-salmon-5264996.html,"Wellness&reg; Complete Health Small Breed Adult Dry Dog Food - Grain Free, Turkey, Chicken &amp; Salmon",Wellness,4.6897,29,5,Food|Dry Food|,,dog,,,11.0,Lb,11 Lb
49.99,"Nutrience® Grain Free Turkey, Chicken &amp; Herring Small Breed Dog Food",https://s7d2.scene7.com/is/image/PetSmart/5229712,https://www.petsmart.ca/dog/food/dry-food/nutrience-grain-free-turkey-chicken-and-herring-small-breed-dog-food-5229712.html,"Nutrience&reg; Grain Free Turkey, Chicken &amp; Herring Small Breed Dog Food",Nutrience,4.3333,3,5,Food|Dry Food|,,dog,,,5.0,kg,5 kg
50.99,Purina ONE SmartBlend True Instinct Natural Dry Dog Food - Turkey &amp; Venison,https://s7d2.scene7.com/is/image/PetSmart/5237221,https://www.petsmart.ca/dog/food/dry-food/purina-one-smartblend-true-instinct-natural-dry-dog-food---turkey-and-venison-5237221.html,Purina ONE SmartBlend True Instinct Natural Dry Dog Food - Turkey &amp; Venison,Purina ONE,4.6675,400,5,Food|Dry Food|,,dog,,,12.4,kg,12.4 kg
21.99,Nutrience® Infusion Healthy Adult Dog Food - Beef,https://s7d2.scene7.com/is/image/PetSmart/5265685,https://www.petsmart.ca/dog/food/dry-food/nutrience-infusion-healthy-adult-dog-food---beef-5265685.html,Nutrience&reg; Infusion Healthy Adult Dog Food - Beef,Nutrience,4.7027,37,5,Food|Dry Food|,,dog,,,2.27,kg,2.27 kg
50.99,Purina ONE True Instinct Dog Food - Beef &amp; Bison,https://s7d2.scene7.com/is/image/PetSmart/5326211,https://www.petsmart.ca/dog/food/dry-food/purina-one-true-instinct-dog-food---beef-and-bison-5326211.html,Purina ONE True Instinct Dog Food - Beef &amp; Bison,Purina ONE,4.4583,24,5,Food|Dry Food|,,dog,,,,,One Size
69.99,"Instinct® Raw Boost Puppy Dry Dog Food - Natural, Grain Free, Chicken",https://s7d2.scene7.com/is/image/PetSmart/5279979,https://www.petsmart.ca/dog/food/dry-food/instinct-raw-boost-puppy-dry-dog-food---natural-grain-free-chicken-5279979.html,"Instinct&reg; Raw Boost Puppy Dry Dog Food - Natural, Grain Free, Chicken",Instinct,4.1429,7,5,Food|Dry Food|,,dog,,,10.0,Lb,10 Lb
93.99,"Blue Buffalo® Basics&amp;trade; Adult Dry Dog Food - Grain Free, Duck",https://s7d2.scene7.com/is/image/PetSmart/5209317,https://www.petsmart.ca/dog/food/dry-food/blue-buffalo-basicsandtrade-adult-dry-dog-food---grain-free-duck-5209317.html,"Blue Buffalo&reg; Basics&amp;trade; Adult Dry Dog Food - Grain Free, Duck",Blue Buffalo,4.6875,16,5,Food|Dry Food|,,dog,,,22.0,Lb,22 Lb
89.99,"Blue Buffalo® Wilderness&amp;trade;  Adult Dry Dog Food - Grain Free, Chicken",https://s7d2.scene7.com/is/image/PetSmart/5291153,https://www.petsmart.ca/dog/food/dry-food/blue-buffalo-wildernessandtrade--adult-dry-dog-food---grain-free-chicken-5291153.html,"Blue Buffalo&reg; Wilderness&amp;trade;  Adult Dry Dog Food - Grain Free, Chicken",Blue Buffalo,4.25,12,5,Food|Dry Food|,,dog,,,24.0,Lb,24 Lb
35.99,Royal Canin Size Health Nutrition Medium Adult Dry Dog Food - Chicken,https://s7d2.scene7.com/is/image/PetSmart/5344821,https://www.petsmart.ca/dog/food/dry-food/royal-canin-size-health-nutrition-medium-adult-dry-dog-food---chicken-5344821.html,Royal Canin Size Health Nutrition Medium Adult Dry Dog Food - Chicken,Royal Canin,4.8322,143,5,Food|Dry Food|,,dog,,,6.0,Lb,6 Lb
